"FromFunction","FromEntry","FromAddress","ToAddress","ToSymbol","RefType","DataType","Value"
"FUN_012ce800","012ce800","012ce82b","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_012ce800","012ce800","012ce83b","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_012ce800","012ce800","012ce868","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012ce8aa","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012ce95a","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012ce996","012cf2bc","switchD_012ce99d::switchdataD_012cf2bc","DATA","byte","0x0"
"FUN_012ce800","012ce800","012ce99d","012cf2b4","switchD_012ce99d::switchdataD_012cf2b4","DATA","pointer","012ce9a4"
"FUN_012ce800","012ce800","012cea02","012cf2cc","switchD_012cea02::switchdataD_012cf2cc","DATA","pointer","012cea09"
"FUN_012ce800","012ce800","012cea16","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012cea82","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012cead4","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012ceb1d","01b02528","DAT_01b02528","READ","undefined4","0x3c23d70a"
"FUN_012ce800","012ce800","012cec7f","01aebcac","u_%d%%_~_%d%%_01aebcac","DATA","unicode","%d%% ~ %d%%"
"FUN_012ce800","012ce800","012cece8","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012ced74","01b02a84","DAT_01b02a84","READ","undefined4","0x461c4000"
"FUN_012ce800","012ce800","012cedb7","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012cee33","01b02a84","DAT_01b02a84","READ","undefined4","0x461c4000"
"FUN_012ce800","012ce800","012cee4f","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012cef15","01b02a84","DAT_01b02a84","READ","undefined4","0x461c4000"
"FUN_012ce800","012ce800","012cef5a","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012cefc4","01b02a84","DAT_01b02a84","READ","undefined4","0x461c4000"
"FUN_012ce800","012ce800","012cefde","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012cf04a","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012cf09c","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012cf0e5","01b02528","DAT_01b02528","READ","undefined4","0x3c23d70a"
"FUN_012ce800","012ce800","012cf19f","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_012ce800","012ce800","012cf1b3","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_012ce800","012ce800","012cf1d0","01aebc98","u_%d_~_%d_01aebc98","DATA","unicode"," %d ~ %d"
"FUN_012ce800","012ce800","012cf206","01aebc58","u_%.2f%%_~_%.2f%%_01aebc58","DATA","unicode","%.2f%% ~ %.2f%%"
"FUN_012ce800","012ce800","012cf236","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012ce800","012ce800","012cf248","01aebcd8","s_ENCHANTTACTICS_CANNOT_ENCHANT_01aebcd8","DATA","string","ENCHANTTACTICS_CANNOT_ENCHANT"
"FUN_012ce800","012ce800","012cf297","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_012cf2e0","012cf2e0","012cf31a","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012cf2e0","012cf2e0","012cf36b","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_012cf2e0","012cf2e0","012cf3cb","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012cf2e0","012cf2e0","012cf549","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012cf2e0","012cf2e0","012cf58f","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012cf2e0","012cf2e0","012cf5d3","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012cf2e0","012cf2e0","012cf615","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012cf2e0","012cf2e0","012cf659","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_012cf2e0","012cf2e0","012cf665","01ae83c0","s_System\interface_person_01.wav_01ae83c0","DATA","string","System\interface_person_01.wav"
"FUN_012cf2e0","012cf2e0","012cf673","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_012cf2e0","012cf2e0","012cf679","01ae83c0","s_System\interface_person_01.wav_01ae83c0","DATA","string","System\interface_person_01.wav"
"FUN_012cf2e0","012cf2e0","012cf683","01bfb32c","DAT_01bfb32c","READ","undefined4","0x0"
"FUN_012cf2e0","012cf2e0","012cf689","01ae83c0","s_System\interface_person_01.wav_01ae83c0","DATA","string","System\interface_person_01.wav"
"FUN_012cf6a0","012cf6a0","012cf6ab","012cf6e0","switchD_012cf6ab::switchdataD_012cf6e0","DATA","pointer","012cf6b2"
"FUN_012cf700","012cf700","012cf709","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_012cf700","012cf700","012cf719","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012cf700","012cf700","012cf7a7","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012cf700","012cf700","012cf80f","01bfb2b4","DAT_01bfb2b4","READ","undefined4","0x0"
"FUN_012cf700","012cf700","012cf844","01bfe464","DAT_01bfe464","READ","undefined4","0x0"
"FUN_012cf930","012cf930","012cf93a","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_012cf930","012cf930","012cf944","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_012cf930","012cf930","012cf953","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_012cf930","012cf930","012cf98d","012cfa80","switchD_012cf98d::switchdataD_012cfa80","DATA","pointer","012cf994"
"FUN_012cf930","012cf930","012cfa27","01bfe460","DAT_01bfe460","READ","undefined4","0x0"
"FUN_012cf930","012cf930","012cfa67","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_012cfb00","012cfb00","012cfb3a","01ad1294","s_State_AT_01ad1294","DATA","string","State_AT"
"FUN_012cfb00","012cfb00","012cfb7e","01ad12a0","s_State_BL_01ad12a0","DATA","string","State_BL"
"FUN_012cfb00","012cfb00","012cfbcb","01ad12a0","s_State_BL_01ad12a0","DATA","string","State_BL"
"FUN_012cfb00","012cfb00","012cfc09","01ad12a0","s_State_BL_01ad12a0","DATA","string","State_BL"
"FUN_012cfc40","012cfc40","012cfc5d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_012cfc40","012cfc40","012cfc68","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_012cfc40","012cfc40","012cfc78","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_012cfc40","012cfc40","012cfc80","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_012cfc40","012cfc40","012cfce6","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_012cfc40","012cfc40","012cfcf9","01aebd1c","s_ENCHANTTACTICS_ENCHANT_LEVEL_01aebd1c","DATA","string","ENCHANTTACTICS_ENCHANT_LEVEL"
"FUN_012cfc40","012cfc40","012cfd51","012d01c0","switchD_012cfd51::switchdataD_012d01c0","DATA","pointer","012cfd58"
"FUN_012cfc40","012cfc40","012cfdfd","01add8a0","DAT_01add8a0","DATA","undefined2","0x41"
"FUN_012cfc40","012cfc40","012cfe13","01add8a0","DAT_01add8a0","DATA","undefined2","0x41"
"FUN_012cfc40","012cfc40","012cfec2","01add8c4","DAT_01add8c4","DATA","undefined2","0x42"
"FUN_012cfc40","012cfc40","012cfed8","01add8c4","DAT_01add8c4","DATA","undefined2","0x42"
"FUN_012cfc40","012cfc40","012cff87","01add8b4","DAT_01add8b4","DATA","undefined2","0x43"
"FUN_012cfc40","012cfc40","012cff9d","01add8b4","DAT_01add8b4","DATA","undefined2","0x43"
"FUN_012cfc40","012cfc40","012d004c","01add8bc","DAT_01add8bc","DATA","undefined2","0x45"
"FUN_012cfc40","012cfc40","012d0062","01add8bc","DAT_01add8bc","DATA","undefined2","0x45"
"FUN_012cfc40","012cfc40","012d011d","01aebcf8","u_%s_(%d%s_->_%d%s)_01aebcf8","DATA","unicode","%s (%d%s -> %d%s)"
"FUN_012cfc40","012cfc40","012d0165","012d01d4","switchD_012d0165::switchdataD_012d01d4","DATA","pointer","012d016c"
"FUN_012cfc40","012cfc40","012d016c","01add8a0","DAT_01add8a0","DATA","undefined2","0x41"
"FUN_012cfc40","012cfc40","012d0173","01add8c4","DAT_01add8c4","DATA","undefined2","0x42"
"FUN_012cfc40","012cfc40","012d017a","01add8b4","DAT_01add8b4","DATA","undefined2","0x43"
"FUN_012cfc40","012cfc40","012d0181","01add8bc","DAT_01add8bc","DATA","undefined2","0x45"
"FUN_012cfc40","012cfc40","012d01a5","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_013121c0","013121c0","013121c9","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_013121c0","013121c0","013121d4","01bfb2d8","DAT_01bfb2d8","READ","undefined4","0x0"
"FUN_013121c0","013121c0","013121e1","01ac8de8","s_Enchant_Room.mp3_01ac8de8","DATA","string","Enchant_Room.mp3"
"FUN_013121c0","013121c0","013121f7","01bfe478","DAT_01bfe478","READ","undefined4","0x0"
"FUN_013121c0","013121c0","013121fc","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_013121c0","013121c0","01312234","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_013121c0","013121c0","01312278","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_01371450","01371450","0137145a","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01371450","01371450","01371464","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01371450","01371450","01371474","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01371450","01371450","0137149f","01adb7f4","s_System\Btn_Radio5.tga_01adb7f4","DATA","string","System\Btn_Radio5.tga"
"FUN_01371450","01371450","013714ec","01adb7f4","s_System\Btn_Radio5.tga_01adb7f4","DATA","string","System\Btn_Radio5.tga"
"FUN_01371450","01371450","0137152c","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_01371450","01371450","01371531","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_01371450","01371450","0137153f","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_01371450","01371450","013715ce","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_013715f0","013715f0","013715fa","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_013715f0","013715f0","01371604","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_013715f0","013715f0","01371613","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_013715f0","013715f0","01371671","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01371690","01371690","01371696","01bfe470","DAT_01bfe470","READ","undefined4","0x0"
"FUN_01371760","01371760","0137176a","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01371760","01371760","01371774","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01371760","01371760","01371784","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01371760","01371760","013718ec","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01371a00","01371a00","01371a1d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01371a00","01371a00","01371a2a","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01371a00","01371a00","01371a35","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01371a00","01371a00","01371b6a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01371ba0","01371ba0","01371ca4","019ec944","PTR__invalid_parameter_noinfo_noreturn_019ec944","READ","pointer","76b5c550"
"FUN_01371e40","01371e40","01371e46","01bfe470","DAT_01bfe470","READ","undefined4","0x0"
"FUN_01371fa0","01371fa0","01371fa9","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01371fa0","01371fa0","01371fca","013723a4","switchD_01371fca::switchdataD_013723a4","DATA","pointer","01371fd1"
"FUN_01371fa0","01371fa0","01372068","019ec93c","PTR__errno_019ec93c","READ","pointer","76aefcd0"
"FUN_01371fa0","01371fa0","01372074","019ec940","PTR__invalid_parameter_noinfo_019ec940","READ","pointer","76b5c530"
"FUN_01371fa0","01371fa0","013720fa","019ec93c","PTR__errno_019ec93c","READ","pointer","76aefcd0"
"FUN_01371fa0","01371fa0","01372106","019ec940","PTR__invalid_parameter_noinfo_019ec940","READ","pointer","76b5c530"
"FUN_01371fa0","01371fa0","01372155","019ec93c","PTR__errno_019ec93c","READ","pointer","76aefcd0"
"FUN_01371fa0","01371fa0","01372161","019ec940","PTR__invalid_parameter_noinfo_019ec940","READ","pointer","76b5c530"
"FUN_01371fa0","01371fa0","013721b5","019ec93c","PTR__errno_019ec93c","READ","pointer","76aefcd0"
"FUN_01371fa0","01371fa0","013721c1","019ec940","PTR__invalid_parameter_noinfo_019ec940","READ","pointer","76b5c530"
"FUN_01371fa0","01371fa0","01372311","019ec93c","PTR__errno_019ec93c","READ","pointer","76aefcd0"
"FUN_01371fa0","01371fa0","0137231d","019ec940","PTR__invalid_parameter_noinfo_019ec940","READ","pointer","76b5c530"
"FUN_014484b0","014484b0","014484b4","01bfb2c4","DAT_01bfb2c4","READ","undefined4","0x0"
"FUN_014484b0","014484b0","01448577","01bfb2c4","DAT_01bfb2c4","READ","undefined4","0x0"
"FUN_014484b0","014484b0","01448596","01bfb2c4","DAT_01bfb2c4","READ","undefined4","0x0"
"FUN_014484b0","014484b0","014485bd","01afe6e8","s_system\LevelEffect\Enchant_K60.n_01afe6e8","DATA","string","system\LevelEffect\Enchant_K60.nif"
"FUN_014484b0","014484b0","014485de","01afe6c4","s_system\LevelEffect\Enchant_K45.n_01afe6c4","DATA","string","system\LevelEffect\Enchant_K45.nif"
"FUN_014484b0","014484b0","014485ff","01afe618","s_system\LevelEffect\Red_K16.nif_01afe618","DATA","string","system\LevelEffect\Red_K16.nif"
"FUN_014484b0","014484b0","0144861e","014487b4","switchD_0144861e::switchdataD_014487b4","DATA","pointer","01448790"
"FUN_014484b0","014484b0","01448633","01afe6a4","s_system\LevelEffect\Red_K15.nif_01afe6a4","DATA","string","system\LevelEffect\Red_K15.nif"
"FUN_014484b0","014484b0","01448673","01afe74c","s_system\LevelEffect\Sky_K04.nif_01afe74c","DATA","string","system\LevelEffect\Sky_K04.nif"
"FUN_014484b0","014484b0","01448699","01afe76c","s_system\LevelEffect\Sky_K05.nif_01afe76c","DATA","string","system\LevelEffect\Sky_K05.nif"
"FUN_014484b0","014484b0","014486bf","01afe70c","s_system\LevelEffect\Sky_K06.nif_01afe70c","DATA","string","system\LevelEffect\Sky_K06.nif"
"FUN_014484b0","014484b0","014486e5","01afe72c","s_system\LevelEffect\Blue_K07.nif_01afe72c","DATA","string","system\LevelEffect\Blue_K07.nif"
"FUN_014484b0","014484b0","0144870b","01afe7d4","s_system\LevelEffect\Blue_K08.nif_01afe7d4","DATA","string","system\LevelEffect\Blue_K08.nif"
"FUN_014484b0","014484b0","01448731","01afe7f4","s_system\LevelEffect\Blue_K09.nif_01afe7f4","DATA","string","system\LevelEffect\Blue_K09.nif"
"FUN_014484b0","014484b0","01448757","01afe78c","s_system\LevelEffect\Pupple_K10.ni_01afe78c","DATA","string","system\LevelEffect\Pupple_K10.nif"
"FUN_014484b0","014484b0","0144877d","01afe7b0","s_system\LevelEffect\Pupple_K11.ni_01afe7b0","DATA","string","system\LevelEffect\Pupple_K11.nif"
"FUN_014484b0","014484b0","0144879e","01afe680","s_system\LevelEffect\Pupple_K12.ni_01afe680","DATA","string","system\LevelEffect\Pupple_K12.nif"
"FUN_0161e970","0161e970","0161e97a","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0161e970","0161e970","0161e986","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0161e970","0161e970","0161e991","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0161e970","0161e970","0161e999","01a19e88","u_EvoDigitama.bin_01a19e88","DATA","unicode","EvoDigitama.bin"
"FUN_0161e970","0161e970","0161ea01","01a19ea8","u_EnchantItemInfo.bin_01a19ea8","DATA","unicode","EnchantItemInfo.bin"
"FUN_0161e970","0161e970","0161ea69","01a19ed0","u_EnchantStatInfo.bin_01a19ed0","DATA","unicode","EnchantStatInfo.bin"
"FUN_0161e970","0161e970","0161ead1","01a19ef8","u_TranscendNeed.bin_01a19ef8","DATA","unicode","TranscendNeed.bin"
"FUN_0161e970","0161e970","0161eb39","01a19f1c","u_TranscendMaterial.bin_01a19f1c","DATA","unicode","TranscendMaterial.bin"
"FUN_0161e970","0161e970","0161eba1","01a19f48","u_TranscendCorrect.bin_01a19f48","DATA","unicode","TranscendCorrect.bin"
"FUN_0161e970","0161e970","0161ec05","01a19f74","u_TranscendCorrectEx.bin_01a19f74","DATA","unicode","TranscendCorrectEx.bin"
"FUN_0161e970","0161e970","0161ec5f","019ec944","PTR__invalid_parameter_noinfo_noreturn_019ec944","READ","pointer","76b5c550"
"FUN_0161e970","0161e970","0161ecfa","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0161ed10","0161ed10","0161ed1a","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_0161ed10","0161ed10","0161ed26","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_0161ed10","0161ed10","0161ed31","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0161ed10","0161ed10","0161f007","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_0161ed10","0161ed10","0161f01c","ffdff000","ExceptionList","WRITE","void *","00000000"
